store_id,store_name,store_address,telephone_number,fax_number,email,url,customer_delivery_time,store_location,created_at
OR-00879,ร้าน สวนมะลิ,ดงเมือง หมู่ 8 ซอยชมช่วย 4 ทางลงพวงแก้วอพาร์ทเม้นท์ ต.กุมภวาปี อ.กุมภวาปี,819756248,,,https://goo.gl/maps/hQeEoq3ZBVZJBQo69,,"17.125039, 103.010788",7/30/2024 21:13:09
OR-00880,คุณศศิธร อยู่ใกล้ร้านโอพานิชย์ บ้านแสงสว่าง,61 หมู่7 บ้านแสงสว่าง ตำบลแสงสว่าง อำเภอหนองแสง จังหวัดอุดรธานี 41340,999569757,,,,,,7/30/2024 21:13:09
OR-00881,โรงเรียนบ้านดงเมือง(ดงเมืองวิทยา),505 ถ.อุ่มจาน หมู่ 9 ต.กุมภวาปี อ.กุมภวาปี จ.อุดรธานี 41110,,,,https://goo.gl/maps/htjS2sEc7gKLZdSq8,,"17.112854, 103.015482",7/30/2024 21:13:09
OR-00882,ร้านชนาการ บ้านโนนจำปา,88 หมู่ 2 บ้านโนนจำปา ต.หนองกุงศรี อ.โนนสะอาด จ.อุดรธานี,611184735,,,https://goo.gl/maps/AvRzDE76MLac8RMMA,,"17.033900, 102.808167",7/30/2024 21:13:09
OR-00883,ร้านดำริ,129 ม.2 หมู่บ้านดงน้อย ต.ปะโค อ.กุมภวาปี จ.อุดรธานี 41370,973074735,,,https://goo.gl/maps/Dv88XUNqANRMQ9pL6,,"17.019619, 102.889446",7/30/2024 21:13:09
OR-00884,ร้าน หลักกอ พาณิชย์,155 ม.13 หมู่บ้านดงน้อย ต.ปะโค อ.กุมภวาปี จ.อุดรธานี 41370,872185030,,,https://goo.gl/maps/QAwBuSJFVpEfL1Hu8,,"17.018878, 102.892644",7/30/2024 21:13:09
OR-00885,ร้านรีเทิร์น,434 ม.4 ต.พันดอน อ.กุมภวาปี จ.อุดรธานี 41370,630059920,,,https://goo.gl/maps/38zhccejM4MmQRqH6,,"17.121953, 102.943685",7/30/2024 21:13:09
OR-00886,ร้านณัฐพร การค้า,58 ม.2 บ.โคกสว่าง ต.สีออ,856629053,,,https://goo.gl/maps/cu44Ee6yfEP3qczJ8,,"16.995162, 103.048724",7/30/2024 21:13:09
OR-00887,ร้านต้นคูณ บ.โนนสะอาด,59 ม.2 บ้านโนนสะอาด ต.โนนสะอาด อ.โนนสะอาด จ.อุดรธานี,844282608,,,https://goo.gl/maps/eGLYKBJzXE3L9B4y6,,"16.973354, 102.896849",7/30/2024 21:13:09
OR-00888,ร้านคุณภัทร,215 หมู่ 5 บ้านโคกสว่าง ต.หนองแสง อ.หนองแสง จ.อุดรธานี 41340,0859623115,,,https://goo.gl/maps/LrnVJ9N4WY8CkMUd9,,"17.190021, 102.845377",7/30/2024 21:13:09
OR-00889,ร้านน้ำปั่นแม่เก็ต,77ม.5 บ.โนนจำปา ต.ตูมใต้ อ.กุมภวาปี จ.อุดรธานี,886697492,,,,,,7/30/2024 21:13:09
OR-00890,ร้าน รุ่งเรืองพาณิชย์,461 หมู่2 บ.ดงเมือง ต.กุมภวาปี อ.กุมภวาปี จ.อุดรธานี 41110,886178431,,,,,,7/30/2024 21:13:09
OR-00891,ร้าน เหล้าขาล,114หมู่2 บ้านโนนสะอาด ตำบลโนนสะอาด อำเภอกุมภวาปี จังหวัดอุดรธานี 41240,937275720,,,,,,7/30/2024 21:13:09
OR-00892,ทรัพย์แม่เงินการค้า [พี่จันทร์ โนนทอง],,0622833565/0979240178,,,https://goo.gl/maps/REjzdBCsrfjZKvwv5,,,7/30/2024 21:13:09
OR-00893,ร้านยายเขียว,บ้านเสาเล้า อ.โนนสะอาด,0654517640/0624791415,,,https://goo.gl/maps/LmGSrHBox8Awtz8U7,,,7/30/2024 21:13:09
OR-00894,ร้านตาหนูยายเหน่,157/10บ.ศรีสุข ต.ท่าลี่ อ.กุมภวาปี จ.อุดรธานี,657017738,,,https://goo.gl/maps/5sPj84Ly9Qkns8VA8,,"16.956378, 103.078812",7/30/2024 21:13:09
OR-00895,ร้าน ถุงทอง,209 หมู่ที่ 1 บ้านไผ่ ต.ตูมใต้ อ.กุมภวาปี จ.อุดรธานี 41110,633158989,,,,,,7/30/2024 21:13:09
OR-00896,อินชอนเนื้อย่าง,459/2​ ต.โนนสะอาด ​อ.โนนสะอาด​ จ.อุดรธานี​ 41240,821905188,,,https://goo.gl/maps/QumCP7WeguKPzBYS7,,"16.972872, 102.896600",7/30/2024 21:13:09
OR-00897,ร้านค้ายายแซ่บ,บ้านกระเบื้องโนนทิง ต.บุ่งแก้ว อ.โนนสะอาด จ.อุดรธานี 41240,934140433,,,https://goo.gl/maps/DLDovQ5hMRWpCJww5,,"16.996882, 103.012593",7/30/2024 21:13:09
OR-00898,โรงเรียนกุมภวาปีพิทยาสรรค์,292หมู่ 19 ต.พันดอน อ.กุมภวาปี จ.อุดรธานี 41370,,,,https://goo.gl/maps/HS3RnqpZbsEGSrcn9,,"17.137466, 102.902877",7/30/2024 21:13:09
OR-00899,แม่เชิดชู,บ.แสงอรุณ ต.โพธิ์ศรีสําราญ อ.โนนสะอาด,879474426,,,https://goo.gl/maps/FvxG4dScEcZtb3a59,,"17.012951, 102.836021",7/30/2024 21:13:09
OR-00900,ร้านเบาะฟิชชิ่ง โนนสะอาด,679 หมู่ 1 ถนนมิตรภาพอุดร-ขอนแก่น บ้านโนนสะอาด ต.โนนสะอาด อ.โนนสะอาด จ.อุดรธานี,833530813,,,,,,7/30/2024 21:13:09
OR-00901,ร้านค้าประชารัฐบ้านท่าไฮ,180 ม.11 บ.ท่าไฮ ต.จำปี อ.ศรีธาตุ จ.อุดรธานี 41230,819317522,,,https://goo.gl/maps/2FNyWP7QYmAdd1yj7,,"16.956437, 103.173844",7/30/2024 21:13:09
OR-00902,ร้าน คุณยายเนื้อย่าง,119 ม.13 บ.ดงเมือง ต.กุมภวาปี อ.กุมภวาปี จ.อุดรธานี 41110,989165863,,,,,,7/30/2024 21:13:09
OR-00903,สุพัตตรา วรศิริ [ลีโอพลัสตรา],295 หมู่ 2 บ้านแสงสว่าง ต.แสงสว่าง อ.หนองแสง จ.อุดรธานี,618795397,,,https://goo.gl/maps/dZBCX695XWWr6RRP8,,"17.117543, 102.822062",7/30/2024 21:13:09
OR-00904,ร้าน บีมคิว,91 ม.5 บ้านโคกกลาง ต.นาม่วง อ.ประจักษ์ศิลปาคม จ. อุดรธานี,963515974,,,https://goo.gl/maps/3k3V8MYvb6ZqMYwH9,,"17.207364, 102.965693",7/30/2024 21:13:09
OR-00905,รุ่งเรืองการค้า บ้านดอนกลาง,121 ม.1 บ้านดอนกลาง ต.อุ่มจาน อ.ประจักษ์ศิลปาคม จ.อุดรธานี,624139248,,,,,,7/30/2024 21:13:09
OR-00906,แม่ทองตัด,บ้านหนองกวาง ตำบลสีออ,933832124,,,,,,7/30/2024 21:13:09
OR-00907,ร้านแม่น้อง บ้านดงเรือง,64 ม.2 ต.ผาสุข อ.กุมภวาปี จ.อุดรธานี 41370,808817043,,,,,,7/30/2024 21:13:09
OR-00908,นายศิริพงษ์ ศรีพรมษา,779/160 หมู่ที่ 4 ต.ปลวกแดง อ.ปลวกแดง จ.ระยอง,,,,,,,7/30/2024 21:13:09
OR-00909,โรงเรียนบ้านห้วยเกิ้งวัฒนเสรีราษฏร์บำรุง,88 หมู่ที่ 5 ต.ห้วยเกิ้ง อ.กุมภวาปี จ.อุดรธานี 41110,,,,https://goo.gl/maps/3TowK8yEA7wHSX937,,"17.051983, 102.930013",7/30/2024 21:13:09
OR-00910,ห้างหุ้นส่วน เอ็นจิเนียริ่ง เซลแอนเซอร์วิส จำกัด (สำนักงานใหญ่),189 ม.2 ต.นาดี อ.หนองแสง จ.อุดรธานี 41340,42115100,,,,,,7/30/2024 21:13:09
OR-00911,หจก.คีบเปอร์เทม โลจิสติกส์,380/16 หมู่1 ถ.เทพารักษ์ ต.บางเสาธง อ.บางเสาธง จ.สมุทรปราการ 10570,,,,,,,7/30/2024 21:13:09
OR-00912,ห้างหุ้นส่วนจำกัด ธนทรัพย์ 88,69 หมู่ 1 ต.ห้วยสามพาด อ.ประจักษ์ศิลปาคม จ.อุดรธานี 41110,898787866,,,https://goo.gl/maps/fmJMfjcWGnMY8N3i6,,"17.215951, 102.937957",7/30/2024 21:13:09
OR-00913,นาง สาคร กองแสน,144 ม.9 ต.พันดอน อ.กุมภวาปี จ.อุดรธานี,847904847,,,,,,7/30/2024 21:13:09
OR-00914,แม่พี่นิด,,927469029,,,,,,7/30/2024 21:13:09
OR-00915,ร้านมุมแซ่บ,เลขที่ 54 ม.3 ต.กุมภวาปี อ.กุมภวาปี จ.อุดรธานี,802619649,,,https://goo.gl/maps/Lvyz8PDBxNsBsMAp7,,"17.100662, 103.011079",7/30/2024 21:13:09
OR-00916,บุษบา ชาไข่มุก,เลขที่ 43 หมู่ 12 บ.ดอนเงินใต้ ต.แชแล อ.กุมภวาปี จ.อุดรธานี,928706797,,,https://goo.gl/maps/okh4jUxi2QPhSQ778,,"17.133869, 103.034818",7/30/2024 21:13:09
OR-00917,แม่ประยูร บ้านโนนสำราญ,316 ม.1 บ้านโนนสำราญ ต.ห้วยเกิ้ง อ.กุมภวาปี จ.อุดรธานี,861219152,,,,,,7/30/2024 21:13:09
OR-00918,ศิริการค้า (แม่แพง ร้านลูกสาวคุ้มโนน),273 ม.13 (คุ้มโนน) บ้านดงน้อย ต.ปะโค อ.กุมภวาปี จ.อุดรธานี 41370,989983866,ปิดร้าน 18.30 น.,,https://goo.gl/maps/3tKZqqEU9vd2CqNS9,,"17.018342, 102.895968",7/30/2024 21:13:09
OR-00919,จ.ซุปเปอร์,277 หมู่ที่3 ตำบลหนองหลัก อำเภอไชยวาน จังหวัดอุดรธานี,840538296,,,https://goo.gl/maps/LMJSEx8mbC8U7CvA6,,"17.264979, 103.198011",7/30/2024 21:13:09
OR-00920,ร้านกรกฎ บ้านหนองแดง,42 ม.6 บ้านหนองแดง ต.สีออ อ.กุมภวาปี จ.อุดรธานี 41110,639324194,,,https://goo.gl/maps/m1us7jRm11Hr1mSB9,,"17.027925, 103.029844",7/30/2024 21:13:09
OR-00921,นางวนิดา ทิพยอาสน์,385 หมู่ที่ 1 ต.พรเจริญ อ.พรเจริญ จ.บึงกาฬ,,,,,,,7/30/2024 21:13:09
OR-00922,น้องแมว บ้านป่าหวาย,156 ม.4 บ้านป่าหวาย ต.ตาดทอง อ.ศรีธาตุ จ.อุดรธานี 41230,828438620,,,,,,7/30/2024 21:13:09
OR-00923,ร้าน คอเดียวกัน,ต.ตาดทอง อ.ศรีธาตุ,610947683,,,https://goo.gl/maps/s91DjK8PjdTSfdDa9,,"17.041079, 103.112979",7/30/2024 21:13:09
OR-00924,ร้าน TM มินิช็อป,เลขที่ 191 ม.14 ต.นาทัน อ.คำม่วง จ.กาฬสินธุ์ 46180,861579946,,,https://goo.gl/maps/pNhKqKagEoc5T46x8,,"16.978664, 103.652810",7/30/2024 21:13:09
OR-00925,ครูสุพรรณ (ร้านใจดี 20 บ้านโนนทิง),บ้านโนนทิง,819640126,,,https://goo.gl/maps/w9ZiU7ww8EFbidUU9,,"16.996683, 103.012766",7/30/2024 21:13:09
OR-00926,สหกรณ์ โรงเรียนบ้านเชียงกรม,75 ม.8 บ้านเชียงกรม ต.นาม่วง อ.ประจักษ์ จ.อุดรธานี,886956670,,,https://goo.gl/maps/zfRgW8ZkB6GbvG859,,"17.289391, 102.960224",7/30/2024 21:13:09
OR-00927,ร้านมีตังค์,6ม.11ต.พันดอน อ.พันดอน จ.อุดรธานี,878643587,,,https://maps.app.goo.gl/fjXomvSA7oijHvnE7,,"17.121251, 102.953519",7/30/2024 21:13:09
OR-00928,โรงเรียนชุมชนวัดป่าทรงธรรม,โรงเรียนชุมชนวัดป่าทรงธรรม บ้านพันดอน อ.กุมภวาปี จังหวัดอุดรธานี 41370,850128687,,,https://goo.gl/maps/jDiv9wDYx5Y7h1DJ6,,"17.154159, 102.969976",7/30/2024 21:13:09
OR-00930,ส.ก้าวเจริญยิ่ง,64 ม.1 ต.ตูมใต้ อ.กุมภวาปี,0941099299/หน้าร้าน,,,,,,7/30/2024 21:13:09
OR-00931,ร้าน 261 คาเฟ่,261 ม.11 บ้านท่าเปือย ต.กุมภวาปี อ.กุมภวาปี จ.อุดรธานี 41110,646105644,,,https://goo.gl/maps/8kS5GJtF9yDBwBgA7,,"17.090297, 103.029186",7/30/2024 21:13:09
OR-00932,ห้างหุ้นส่วนจำกัด โรงงานป้าย ตาเล็ก ดีไซน์,234 ม.4 ต.พันดอน อ.กุมภวาปี จ.อุดรธานี 41370,873733083,,,,,,7/30/2024 21:13:09
OR-00933,นายอัศวิน สิงห์สาย,244 หมู่ 2 ต.ห้วยหลัว อ.บ้านม่วง จ.สกลนคร,0813041968,0813041968,,https://maps.app.goo.gl/6UDkjPSewmQt4nnh9,,"17.095718, 102.941866",7/30/2024 21:13:09
OR-00934,ร้านแก้วตาพานิชย์,ที่อยู่ 152 ม.1 บ้านกุดจิก ต.หนองหว้า อ.กุมภวาปี จ.อุดรธานี 41110,092-7445444,,,https://goo.gl/maps/LnkpP4CQ4p2kFrsx5,,"17.044849, 102.961205",7/30/2024 21:13:09
OR-00935,ไอเดียป้ายอิงค์เจ็ท,299 ม.4 ต.พันดอน อ.กุมภวาปี จ.อุดรธานี 41370,086-4557506,,,https://goo.gl/maps/1WmJdPEVNdBvnvap8,,"17.140765, 102.947232",7/30/2024 21:13:09
OR-00936,ร้านทองสุข บ้านโนนสะอาด,279 ม.1 บ้านโนนสะอาด ต.โนนสะอาด อ.โนนสะอาด จ.อุดรธานี 41110,,,,,,,7/30/2024 21:13:09
OR-00937,นางสาว สาธิลดา โยธาวงศ์,276/347 ถ.พระราม9 แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพ 10310,,,,,,,7/30/2024 21:13:09
